ProviderMasterID1,Provider_ETQA Master_ID,Provider_ETQA Master_Status,Provider_ETQA Master_Provider_ETQA_ID,ProviderID,Provider Name,Group Provider,Postal address,Centre address,Telephone no,House Number,StreetName,Suburb,City,Postal Code,Provider_ETQA_ID,ETQAs_providers_ID,ETQAs_providers_ETQA,ETQAs_providers_Researcher,ETQAs_providers_Status,CourseMasterID1,Courses_ETQA Master_ID,Courses_ETQA Master_Courses_ID,Qualifications_ID,QualCode,QualName,NQF level,Qualification Type,Descriptor,Specialisation,etqas_courses_,Courses_ID,ETQAs_ID,ETQA_ID,ETQAs_Courses_ETQA,ETQAs_Courses_Researcher
17964,10,,604,408,CITY VIEW BUSINESS COLLEGE AND COMPUTER STUDIES ,,,112 Long street 3rd floor Twinell House,071-9031098,112,Long street,Cape Town,,,604,18,SASSETA,Jenny,Private,17964,10,2591,3404,59989 ,National Certificate: Resolving of Crime ,Level TBA: Pre-2009 was L5 ,National Certificate,Resolving of Crime ,,,2591,18,25,SASSETA,Jenny
17965,11,,645,459,CONDITION YELLOW SKILLS DEVELOPMENT AND FIREARMS TRAINING ACADEMY ,,,,,54,suikerbekkie east st,"_x000d_
Joostenbergvlakte, Kraaifontein",,,645,18,SASSETA,Jenny,Private,17965,11,2554,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,NQF Level 4 ,Further Education and Training Certificate,Specialist Security Practices ,,,2554,18,25,SASSETA,Jenny
17966,11,,645,459,CONDITION YELLOW SKILLS DEVELOPMENT AND FIREARMS TRAINING ACADEMY ,,,,,54,suikerbekkie east st,"_x000d_
Joostenbergvlakte, Kraaifontein",,,645,18,SASSETA,Jenny,Private,17966,11,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
17967,11,,645,459,CONDITION YELLOW SKILLS DEVELOPMENT AND FIREARMS TRAINING ACADEMY ,,,,,54,suikerbekkie east st,"_x000d_
Joostenbergvlakte, Kraaifontein",,,645,18,SASSETA,Jenny,Private,17967,11,2507,3328,50122 ,National Certificate: Policing ,Level TBA: Pre-2009 was L5 ,National Certificate,Policing ,,,2507,18,25,SASSETA,Jenny
17968,12,,910,80,,,,,,,,,,,910,1,,,Private,17968,12,2625,3435,62289 ,Further Education and Training Certificate: Road Traffic Law Enforcement ,NQF Level 4 ,Further Education and Training Certificate,Road Traffic Law Enforcement ,,,2625,18,25,SASSETA,Jenny
17969,13,,910,80,,,,,,,,,,,910,1,,,Private,17969,13,2657,3464,64389 ,Further Education and Training Certificate: Corrections Services ,NQF Level 4 ,Further Education and Training Certificate,Corrections Services ,,,2657,18,25,SASSETA,Jenny
17970,13,,910,80,,,,,,,,,,,910,1,,,Private,17970,13,2657,3464,64389 ,Further Education and Training Certificate: Corrections Services ,NQF Level 4 ,Further Education and Training Certificate,Corrections Services ,,,2657,18,25,SASSETA,Jenny
17971,13,,910,80,,,,,,,,,,,910,1,,,Private,17971,13,2657,3464,64389 ,Further Education and Training Certificate: Corrections Services ,NQF Level 4 ,Further Education and Training Certificate,Corrections Services ,,,2657,18,25,SASSETA,Jenny
17972,13,,910,80,,,,,,,,,,,910,1,,,Private,17972,13,2657,3464,64389 ,Further Education and Training Certificate: Corrections Services ,NQF Level 4 ,Further Education and Training Certificate,Corrections Services ,,,2657,18,25,SASSETA,Jenny
17973,13,,910,80,,,,,,,,,,,910,1,,,Private,17973,13,2657,3464,64389 ,Further Education and Training Certificate: Corrections Services ,NQF Level 4 ,Further Education and Training Certificate,Corrections Services ,,,2657,18,25,SASSETA,Jenny
17974,14,,910,80,,,,,,,,,,,910,1,,,Private,17974,14,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
17975,15,,910,80,,,,,,,,,,,910,1,,,Private,17975,15,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
17976,16,,781,623,FALSE BAY SECURITY BK ,,"PO Box 1960, Bellville, 7535","6 Huguenot St, Bellville, 7530",219 489 958,6,Huguenot St,Bellville,,7530,781,18,SASSETA,Jenny,Private,17976,16,2554,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,NQF Level 4 ,Further Education and Training Certificate,Specialist Security Practices ,,,2554,18,25,SASSETA,Jenny
17977,16,,781,623,FALSE BAY SECURITY BK ,,"PO Box 1960, Bellville, 7535","6 Huguenot St, Bellville, 7530",219 489 958,6,Huguenot St,Bellville,,7530,781,18,SASSETA,Jenny,Private,17977,16,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
17978,17,,785,627,FBI CONTROL AND CCTV CC ,,Unit 137 Platinum Junction School Street Milnerton 7441,Unit 137 Platinum Junction School Street Milnerton 7441,021-552-4644,,Platinum Junction School Street,Milnerton,,7441,785,18,SASSETA,Jenny,Private,17978,17,2554,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,NQF Level 4 ,Further Education and Training Certificate,Specialist Security Practices ,,,2554,18,25,SASSETA,Jenny
17979,17,,785,627,FBI CONTROL AND CCTV CC ,,Unit 137 Platinum Junction School Street Milnerton 7441,Unit 137 Platinum Junction School Street Milnerton 7441,021-552-4644,,Platinum Junction School Street,Milnerton,,7441,785,18,SASSETA,Jenny,Private,17979,17,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
17980,17,,910,80,,,,,,,,,,,910,1,,,Private,17980,17,2554,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,NQF Level 4 ,Further Education and Training Certificate,Specialist Security Practices ,,,2554,18,25,SASSETA,Jenny
17981,17,,910,80,,,,,,,,,,,910,1,,,Private,17981,17,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
17982,18,,910,80,,,,,,,,,,,910,1,,,Private,17982,18,2554,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,NQF Level 4 ,Further Education and Training Certificate,Specialist Security Practices ,,,2554,18,25,SASSETA,Jenny
17983,18,,910,80,,,,,,,,,,,910,1,,,Private,17983,18,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
17984,19,,910,80,,,,,,,,,,,910,1,,,Private,17984,19,2507,3328,50122 ,National Certificate: Policing ,Level TBA: Pre-2009 was L5 ,National Certificate,Policing ,,,2507,18,25,SASSETA,Jenny
17985,20,,910,80,,,,,,,,,,,910,1,,,Private,17985,20,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
17986,21,,910,80,,,,,,,,,,,910,1,,,Private,17986,21,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
17987,22,,887,766,Insimbi Security Services Cc ,,,"9 Mullers Bldg, Cuff St, Mossel Bay, Mossel Bay, Western Cape",044-6913490,9,Cuff St,Mossel Bay,,,887,18,SASSETA,Jenny,Private,17987,22,2554,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,NQF Level 4 ,Further Education and Training Certificate,Specialist Security Practices ,,,2554,18,25,SASSETA,Jenny
17988,22,,887,766,Insimbi Security Services Cc ,,,"9 Mullers Bldg, Cuff St, Mossel Bay, Mossel Bay, Western Cape",044-6913490,9,Cuff St,Mossel Bay,,,887,18,SASSETA,Jenny,Private,17988,22,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
17989,23,,969,850,KRAAIFONTEIN SHOOTING ACADEMY KRAAIFONTEIN ,,PO Box 5172 Kraaifontein North 7572,"Municipal Sports Grounds Sarel van Deventer Street Kraaifontein, Western Cape 7572, South Africa",,,Sarel van Deventer Street,Kraaifontein,,7572,969,18,SASSETA,Jenny,Private,17989,23,2554,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,NQF Level 4 ,Further Education and Training Certificate,Specialist Security Practices ,,,2554,18,25,SASSETA,Jenny
17990,23,,969,850,KRAAIFONTEIN SHOOTING ACADEMY KRAAIFONTEIN ,,PO Box 5172 Kraaifontein North 7572,"Municipal Sports Grounds Sarel van Deventer Street Kraaifontein, Western Cape 7572, South Africa",,,Sarel van Deventer Street,Kraaifontein,,7572,969,18,SASSETA,Jenny,Private,17990,23,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
17991,23,,970,851,KRAAIFONTEIN SHOOTING ACADEMY ,,PO Box 5172 Kraaifontein North 7572,"Municipal Sports Grounds Sarel van Deventer Street Kraaifontein, Western Cape 7572, South Africa",,,Sarel van Deventer Street,Kraaifontein,,7572,970,18,SASSETA,Jenny,Private,17991,23,2554,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,NQF Level 4 ,Further Education and Training Certificate,Specialist Security Practices ,,,2554,18,25,SASSETA,Jenny
17992,23,,970,851,KRAAIFONTEIN SHOOTING ACADEMY ,,PO Box 5172 Kraaifontein North 7572,"Municipal Sports Grounds Sarel van Deventer Street Kraaifontein, Western Cape 7572, South Africa",,,Sarel van Deventer Street,Kraaifontein,,7572,970,18,SASSETA,Jenny,Private,17992,23,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
17993,24,,910,80,,,,,,,,,,,910,1,,,Private,17993,24,2524,3345,50541,National Certificate: Locksmithing ,NQF Level 3 ,National Certificate,Locksmithing ,,,2524,18,25,SASSETA,Jenny
17994,24,,1010,902,MANUEL SECURITY CC ,,A” 368 Albert Road Salt River Cape Town Western Cape 7900,A” 368 Albert Road Salt River Cape Town Western Cape 7900,073 833 4888 / 083 678 7802,368,Albert Road,Salt River,Cape Town,7900,1010,18,SASSETA,Jenny,Private,17994,24,2554,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,NQF Level 4 ,Further Education and Training Certificate,Specialist Security Practices ,,,2554,18,25,SASSETA,Jenny
17995,24,,1010,902,MANUEL SECURITY CC ,,A” 368 Albert Road Salt River Cape Town Western Cape 7900,A” 368 Albert Road Salt River Cape Town Western Cape 7900,073 833 4888 / 083 678 7802,368,Albert Road,Salt River,Cape Town,7900,1010,18,SASSETA,Jenny,Private,17995,24,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
17996,25,,1038,935,MHONKO'S WASTE AND SECURITY SERVICES CC ,,,"5 Lincoln Street, Bellville, Western Cape, South Africa.",021-9489083,5,Lincoln Street,Bellville,,,1038,18,SASSETA,Jenny,Private,17996,25,2554,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,NQF Level 4 ,Further Education and Training Certificate,Specialist Security Practices ,,,2554,18,25,SASSETA,Jenny
17997,25,,1038,935,MHONKO'S WASTE AND SECURITY SERVICES CC ,,,"5 Lincoln Street, Bellville, Western Cape, South Africa.",021-9489083,5,Lincoln Street,Bellville,,,1038,18,SASSETA,Jenny,Private,17997,25,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
17998,26,,910,80,,,,,,,,,,,910,1,,,Private,17998,26,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
17999,27,,28,1027,NOVICE H E T SERVICES ,,4 DELFT STREETMALIBU VILLAGEBLUE DOWNS 7100,4 DELFT STREETMALIBU VILLAGEBLUE DOWNS 7100,,4,DELFT STREET,MALIBU VILLAGEBLUE DOWNS,,7100,28,18,SASSETA,Jenny,Private,17999,27,2554,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,NQF Level 4 ,Further Education and Training Certificate,Specialist Security Practices ,,,2554,18,25,SASSETA,Jenny
18000,27,,28,1027,NOVICE H E T SERVICES ,,4 DELFT STREETMALIBU VILLAGEBLUE DOWNS 7100,4 DELFT STREETMALIBU VILLAGEBLUE DOWNS 7100,,4,DELFT STREET,MALIBU VILLAGEBLUE DOWNS,,7100,28,18,SASSETA,Jenny,Private,18000,27,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
18001,28,,51,1059,Orbis Security Solutions Pty Ltd ,,"Muller Bldg, Gabriel Rd, Plumstead, Cape Town, 7800","Muller Bldg, Gabriel Rd, Plumstead, Cape Town, 7800",021-762 3813,,Muller Bldg,Gabriel Rd,,7800,51,18,SASSETA,Jenny,Private,18001,28,2554,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,NQF Level 4 ,Further Education and Training Certificate,Specialist Security Practices ,,,2554,18,25,SASSETA,Jenny
18002,28,,51,1059,Orbis Security Solutions Pty Ltd ,,"Muller Bldg, Gabriel Rd, Plumstead, Cape Town, 7800","Muller Bldg, Gabriel Rd, Plumstead, Cape Town, 7800",021-762 3813,,Muller Bldg,Gabriel Rd,,7800,51,18,SASSETA,Jenny,Private,18002,28,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
18003,29,,910,80,,,,,,,,,,,910,1,,,Private,18003,29,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
18004,29,,140,1165,PROSPERITAS TRAINING COLLEGE T/A VISION COLLEGE SA ,,"Hub Centre, 123 Visser Street, Kraaifontein, Cape Town",,021-9882159,8,MURRAY ST,GOODWOOD,,7460,140,18,SASSETA,Jenny,Private,18004,29,2554,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,NQF Level 4 ,Further Education and Training Certificate,Specialist Security Practices ,,,2554,18,25,SASSETA,Jenny
18005,29,,140,1165,PROSPERITAS TRAINING COLLEGE T/A VISION COLLEGE SA ,,"Hub Centre, 123 Visser Street, Kraaifontein, Cape Town",,021-9882159,8,MURRAY ST,GOODWOOD,,7460,140,18,SASSETA,Jenny,Private,18005,29,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
18006,30,,910,80,,,,,,,,,,,910,1,,,Private,18006,30,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
18007,31,,152,1180,QUINTESSENTIAL SECURITY CC ,,PO BOX 690 HERMANUS 7200,"UNIT 10, ALEXWAY COMPLEX, N0 5 ROMAN CLOSE, HERMANUS. SOUTH AFRICA",028-313-1667,5,Roman Close,Hermanus,,7200,152,18,SASSETA,Jenny,Private,18007,31,2554,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,NQF Level 4 ,Further Education and Training Certificate,Specialist Security Practices ,,,2554,18,25,SASSETA,Jenny
18008,31,,152,1180,QUINTESSENTIAL SECURITY CC ,,PO BOX 690 HERMANUS 7200,"UNIT 10, ALEXWAY COMPLEX, N0 5 ROMAN CLOSE, HERMANUS. SOUTH AFRICA",028-313-1667,5,Roman Close,Hermanus,,7200,152,18,SASSETA,Jenny,Private,18008,31,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
18009,32,,910,80,,,,,,,,,,,910,1,,,Private,18009,32,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
18010,33,,910,80,,,,,,,,,,,910,1,,,Private,18010,33,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
18011,34,,205,1250,SBV SERVICES ,,"PN Suite 48, Private Bag x1, Melrose Arch, 2076","No 17 8th Street, Cnr 11th Avenue and 8th Street, Houghton",021-505 4700,17,8th Street,Cnr 11th Avenue and 8th Street,,,205,18,SASSETA,Jenny,Private,18011,34,2554,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,NQF Level 4 ,Further Education and Training Certificate,Specialist Security Practices ,,,2554,18,25,SASSETA,Jenny
18012,34,,205,1250,SBV SERVICES ,,"PN Suite 48, Private Bag x1, Melrose Arch, 2076","No 17 8th Street, Cnr 11th Avenue and 8th Street, Houghton",021-505 4700,17,8th Street,Cnr 11th Avenue and 8th Street,,,205,18,SASSETA,Jenny,Private,18012,34,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
18013,34,,205,1250,SBV SERVICES ,,"PN Suite 48, Private Bag x1, Melrose Arch, 2076","No 17 8th Street, Cnr 11th Avenue and 8th Street, Houghton",021-505 4700,17,8th Street,Cnr 11th Avenue and 8th Street,,,205,18,SASSETA,Jenny,Private,18013,34,2507,3328,50122 ,National Certificate: Policing ,Level TBA: Pre-2009 was L5 ,National Certificate,Policing ,,,2507,18,25,SASSETA,Jenny
18014,35,,243,1295,SNAP SOLUTIONS NETWX PTY LTD ,,"244B Voortrekker Road, Parow 7500","244B Voortrekker Road, Parow 7500",021-591 8823/8,,Voortrekker Road,Parow,,7500,243,18,SASSETA,Jenny,Private,18014,35,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
18015,35,,243,1295,SNAP SOLUTIONS NETWX PTY LTD ,,"244B Voortrekker Road, Parow 7500","244B Voortrekker Road, Parow 7500",021-591 8823/8,,Voortrekker Road,Parow,,7500,243,18,SASSETA,Jenny,Private,18015,35,2507,3328,50122 ,National Certificate: Policing ,Level TBA: Pre-2009 was L5 ,National Certificate,Policing ,,,2507,18,25,SASSETA,Jenny
18016,35,,243,1295,SNAP SOLUTIONS NETWX PTY LTD ,,"244B Voortrekker Road, Parow 7500","244B Voortrekker Road, Parow 7500",021-591 8823/8,,Voortrekker Road,Parow,,7500,243,18,SASSETA,Jenny,Private,18016,35,2591,3404,59989 ,National Certificate: Resolving of Crime ,Level TBA: Pre-2009 was L5 ,National Certificate,Resolving of Crime ,,,2591,18,25,SASSETA,Jenny
18017,36,,910,80,,,,,,,,,,,910,1,,,Private,18017,36,2507,3328,50122 ,National Certificate: Policing ,Level TBA: Pre-2009 was L5 ,National Certificate,Policing ,,,2507,18,25,SASSETA,Jenny
18018,36,,910,80,,,,,,,,,,,910,1,,,Private,18018,36,2507,3328,50122 ,National Certificate: Policing ,Level TBA: Pre-2009 was L5 ,National Certificate,Policing ,,,2507,18,25,SASSETA,Jenny
18019,36,,910,80,,,,,,,,,,,910,1,,,Private,18019,36,2507,3328,50122 ,National Certificate: Policing ,Level TBA: Pre-2009 was L5 ,National Certificate,Policing ,,,2507,18,25,SASSETA,Jenny
18020,37,,910,80,,,,,,,,,,,910,1,,,Private,18020,37,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
18021,38,,265,1326,SPECIAL ASSET PROTECTION SERVICES KRAAIFONTEIN ,,BOOMPIES STREET PAROW EAST CAPE TOWN 7500,BOOMPIES STREET PAROW EAST CAPE TOWN 7500,021-930 5843,,BOOMPIES STREET,PAROW EAST,CAPE TOWN,,265,18,SASSETA,Jenny,Private,18021,38,2554,3371,57713 ,Further Education and Training Certificate: Specialist Security Practices ,NQF Level 4 ,Further Education and Training Certificate,Specialist Security Practices ,,,2554,18,25,SASSETA,Jenny
18022,38,,265,1326,SPECIAL ASSET PROTECTION SERVICES KRAAIFONTEIN ,,BOOMPIES STREET PAROW EAST CAPE TOWN 7500,BOOMPIES STREET PAROW EAST CAPE TOWN 7500,021-930 5843,,BOOMPIES STREET,PAROW EAST,CAPE TOWN,,265,18,SASSETA,Jenny,Private,18022,38,2575,3390,58577 ,National Certificate: General Security Practices ,NQF Level 3 ,National Certificate,General Security Practices ,,,2575,18,25,SASSETA,Jenny
