ProviderMasterID1,ID,Enrolled,Wrote exams,Passed,Status,Qualifications_ID,QualCode,QualName,Credits,NQF level,Qualification Type,Descriptor,Specialisation,Field,Provider_ETQA_ID
18774,14,,,,,254,,Higher Certificate in Early Childhood Development Level 5,,NQF Level 5,NQF: Higher Certificate,Early Childhood Development,,Education,369
18775,15,,,,,425,,National Diploma:Technical Financial Accounting Level 5,,NQF Level 5,Clarify,Technical Financial Accounting,,Business,372
18776,16,,,,,404,,National Diploma in Early Childhood Development NQF Level 5,,NQF Level 5,Clarify,Early Childhood Development,,Education,624
18777,17,,,,,287,,"ITEC Diploma Level 4, 5 (matriculant)",,"NQF Level 4, 5 (matriculant)",International,ITEC Diploma,,Services,626
18778,18,,,,FETC,210,,Further Education & Training Certificate:Early Childhood Development Level 4,,NQF Level 4,FETC,Early Childhood Development,,Education,371
18779,19,,,,FETC,210,,Further Education & Training Certificate:Early Childhood Development Level 4,,NQF Level 4,FETC,Early Childhood Development,,Education,370
18780,20,,,,FETC,210,,Further Education & Training Certificate:Early Childhood Development Level 4,,NQF Level 4,FETC,Early Childhood Development,,Education,372
18781,21,,,,FETC,210,,Further Education & Training Certificate:Early Childhood Development Level 4,,NQF Level 4,FETC,Early Childhood Development,,Education,369
18782,22,,,,FETC,209,,Further Education & Training Certificate:Early  Childhood Development Level 4,,NQF Level 4,FETC,Early  Childhood Development,,Education,367
18783,23,,,,FETC,208,,Further Education & Training Certificate Design Foundation NQF Level 4,,NQF Level 4,FETC,Design Foundation,,Art & Design,623
18784,24,,,,,399,,National Certificate:Professional Cookery NQF Level 4,,NQF Level 4,Clarify,Professional Cookery,,Tourism & Hospitality,779
18785,25,,,,,395,,National Certificate:Hair Care Level 4,,NQF Level 4,Clarify,Hair Care,,Services,18
18786,26,,,,,85,,Bookkeeping to Trial Balance Balance Level 3 & 4,,NQF Level 3 & 4,Clarify,Bookkeeping to Trial Balance,,Business,372
18787,27,,,,,394,,National Certificate:Hair Care Level 3,,NQF Level 3,Clarify,Hair Care,,Services,18
18788,28,,,,,384,,National Certificate:Design Studies NQF Level 3,,NQF Level 3,Clarify,Design Studies,,Art & Design,623
18789,29,,,,,381,,National Certificate:Automotive Spray Painting Level 3,,NQF Level 3,Clarify,Automotive Spray Painting,,Engineering,776
18790,30,,,,,379,,National Certificate:Automotive Repair and Maintenance Level 3,,NQF Level 3,Clarify,Automotive Repair and Maintenance,,Engineering,776
18791,31,,,,,322,,National Certificate (Vocational):Civil Engineering & Building Construction Level 2-4,,NCV2-4,NCV,Civil Engineering & Building Construction,,Engineering,17
18792,32,,,,,387,,National Certificate:Electrical Engineering NQF Level 2-3,,NQF Level 2 - 3,Clarify,Electrical Engineering,,Engineering,776
18793,33,,,,,653,,Skills/Practical Programmes:Small Business Development NQF Level 2/3,,NQF Level 2 - 3,Skills/Practical Programme,Small Business Development,,Business,620
18794,34,,,,,351,,"National Certificate (Vocational):Office Administration – Level 2, 3, & 4",,NCV2-4,NCV,Office Administration,,Business,371
18795,35,,,,,351,,"National Certificate (Vocational):Office Administration – Level 2, 3, & 4",,NCV2-4,NCV,Office Administration,,Business,372
18796,36,,,,,351,,"National Certificate (Vocational):Office Administration – Level 2, 3, & 4",,NCV2-4,NCV,Office Administration,,Business,369
18797,37,,,,,351,,"National Certificate (Vocational):Office Administration – Level 2, 3, & 4",,NCV2-4,NCV,Office Administration,,Business,367
18798,38,,,,,343,,"National Certificate (Vocational):Management – Level 2, 3, & 4",,NCV2-4,NCV,Management,,Business,371
18799,39,,,,,343,,"National Certificate (Vocational):Management – Level 2, 3, & 4",,NCV2-4,NCV,Management,,Business,367
18800,40,,,,,340,,"National Certificate (Vocational):Hospitality Studies – Level 2, 3 & 4",,NCV2-4,NCV,Hospitality Studies,,Tourism & Hospitality,372
18801,41,,,,,327,,"National Certificate (Vocational):Electrical Infrastructure Construction – Level 2, 3 & 4",,NCV2-4,NCV,Electrical Infrastructure Construction,,Engineering,371
18802,42,,,,,327,,"National Certificate (Vocational):Electrical Infrastructure Construction – Level 2, 3 & 4",,NCV2-4,NCV,Electrical Infrastructure Construction,,Engineering,370
18803,43,,,,,327,,"National Certificate (Vocational):Electrical Infrastructure Construction – Level 2, 3 & 4",,NCV2-4,NCV,Electrical Infrastructure Construction,,Engineering,367
18804,44,,,,,327,,"National Certificate (Vocational):Electrical Infrastructure Construction – Level 2, 3 & 4",,NCV2-4,NCV,Electrical Infrastructure Construction,,Engineering,369
18805,45,,,,,325,,"National Certificate (Vocational):Education & Development – Level 2, 3 & 4",,NCV2-4,NCV,Education & Development,,Education,371
18806,46,,,,,325,,"National Certificate (Vocational):Education & Development – Level 2, 3 & 4",,NCV2-4,NCV,Education & Development,,Education,367
18807,47,,,,,325,,"National Certificate (Vocational):Education & Development – Level 2, 3 & 4",,NCV2-4,NCV,Education & Development,,Education,369
18808,48,,,,,336,,"National Certificate (Vocational):Finance, Economics and Accounting – Level 2 International computer Driver’s License",,NQF Level 2 International computer Driver’s License,NCV,"Finance, Economics and Accounting",,Business,371
18809,49,,,,,286,,ITEC Diploma Level 2 & 3 (non-matriculant),,NQF Level 2 - 3,International,ITEC Diploma,,Services,626
18810,50,,,,,355,,National Certificate (Vocational):Primary Health - Level 2 & 3,,NQF Level 2 - 3,NCV,Primary Health,,,369
18811,51,,,,,362,,National Certificate (Vocational):Tourism Level 2 - 4,,NCV2-4,NCV,Tourism,,Tourism & Hospitality,20
18812,52,,,,,356,,National Certificate (Vocational):Primary Health Level 2 - 4,,NCV2-4,NCV,Primary Health,,,18
18813,53,,,,,351,,"National Certificate (Vocational):Office Administration – Level 2, 3, & 4",,NCV2-4,NCV,Office Administration,,Business,18
18814,54,,,,,345,,National Certificate (Vocational):Marketing Level 2 - 4,,NCV2-4,NCV,Marketing,,Business,20
18815,55,,,,,338,,National Certificate (Vocational):Hospitality Level 2 - 4,,NCV2-4,NCV,Hospitality,,Tourism & Hospitality,20
18816,56,,,,,330,,"National Certificate (Vocational):Engineering & Related Design – Levels 2, 3 & 4",,NCV2-4,NCV,Engineering & Related Design –,,Engineering,23
18817,57,,,,,330,,"National Certificate (Vocational):Engineering & Related Design – Levels 2, 3 & 4",,NCV2-4,NCV,Engineering & Related Design –,,Engineering,19
18818,58,,,,,327,,"National Certificate (Vocational):Electrical Infrastructure Construction – Level 2, 3 & 4",,NCV2-4,NCV,Electrical Infrastructure Construction,,Engineering,17
18819,59,,,,,398,,National Certificate:Mechanical Engineering NQF Level 2 - 3,,NQF Level 2 - 3,Clarify,Mechanical Engineering,,Engineering,776
18820,60,,,,,400,,National Certificate:Welding Application & Practice NQF Level 2,,NQF Level 2,Clarify,Welding Application & Practice,,Engineering,778
18821,61,,,,,400,,National Certificate:Welding Application & Practice NQF Level 2,,NQF Level 2,Clarify,Welding Application & Practice,,Engineering,776
18822,62,,,,,393,,National Certificate:Hair Care Level 2,,NQF Level 2,Clarify,Hair Care,,Services,18
18823,63,,,,,388,,National Certificate:Engineering Fabrication NQF Level 2,,NQF Level 2,Clarify,Engineering Fabrication,,Engineering,776
18824,64,,,,,383,,National Certificate:Craft Production (Ceramics) NQF Level 2,,NQF Level 2,Clarify,Craft Production (Ceramics),,Art & Design,623
18825,65,,,,,380,,National Certificate:Automotive Spray Painting Level 2,,NQF Level 2,Clarify,Automotive Spray Painting,,Engineering,776
18826,66,,,,,378,,National Certificate:Automotive Repair and Maintenance Level 2,,NQF Level 2,Clarify,Automotive Repair and Maintenance,,Engineering,776
18827,67,,,,,377,,National Certificate:Automotive Body Repair NQF Level 2,,NQF Level 2,Clarify,Automotive Body Repair,,Engineering,776
18828,68,,,,,361,,National Certificate (Vocational):Tourism - Level 2,,NQF Level 2,NCV,Tourism,,Tourism & Hospitality,367
18829,69,,,,,37,,Assistant Chef NQF Level 2,,NQF Level 2,Clarify,Assistant Chef,,Tourism & Hospitality,778
18830,70,,,,GETC,217,,General Education & Training Certificate:Early Childhood Development Level 1,,NQF Level 1,NQF,Early Childhood Development,,Education,372
18831,71,,,,,202,,Early Childhood Development ECD Practitioner level 1,,NQF Level 1,Clarify,Early Childhood Development ECD Practitioner,,Education,778
18832,72,,,,,202,,Early Childhood Development ECD Practitioner level 1,,NQF Level 1,Clarify,Early Childhood Development ECD Practitioner,,Education,780
18833,73,,,,,202,,Early Childhood Development ECD Practitioner level 1,,NQF Level 1,Clarify,Early Childhood Development ECD Practitioner,,Education,779
18834,74,,,,,350,,National Certificate (Vocational):Office Administration – Level,,NCV,NCV,Office Administration,,Business,370
18835,75,,,,,466,,Occupational Programmes:Early Childhood Development L5 & Diploma,,NQF L5 & Diploma),Occupational Programmes,Early Childhood Development,,Education,261
18836,76,,,,FETC,214,,Further Education and Training Certificate:Bookkeeping NQF L4 (ICB Certified Senior Bookkeeper),,NQF L4 (ICB Certified Senior Bookkeeper),FETC,Bookkeeping,,Business,775
18837,77,,,,,382,,National Certificate:Bookkeeping NQF L3 (ICB Certified Junior Bookkeeper),,NQF L3 (ICB Certified Junior Bookkeeper),Clarify,Bookkeeping,,Business,775
18838,78,,,,,691,,Yacht and Boat Building NQF L2 –L4,,NQF2-4,Clarify,Yacht and Boat Building,,Engineering,776
18839,79,,,,FETC,210,,Further Education & Training Certificate:Early Childhood Development Level 4,,NQF Level 4,FETC,Early Childhood Development,,Education,624
18840,80,,,,,456,,National N-Diploma:Mechanical Engineering (includes N4 – N6 Certificates),,National N Diploma,Nated,Mechanical Engineering,,Engineering,625
18841,81,,,,,453,,National N-Diploma:Management Assistant (includes National Certificates N4 – N6),,National N Diploma,Nated,Management Assistant,,Business,371
18842,82,,,,,453,,National N-Diploma:Management Assistant (includes National Certificates N4 – N6),,National N Diploma,Nated,Management Assistant,,Business,367
18843,83,,,,,453,,National N-Diploma:Management Assistant (includes National Certificates N4 – N6),,National N Diploma,Nated,Management Assistant,,Business,370
18844,84,,,,,453,,National N-Diploma:Management Assistant (includes National Certificates N4 – N6),,National N Diploma,Nated,Management Assistant,,Business,369
18845,85,,,,,453,,National N-Diploma:Management Assistant (includes National Certificates N4 – N6),,National N Diploma,Nated,Management Assistant,,Business,623
18846,86,,,,,451,,National N-Diploma:Human Resources (includes National Certificates N4 – N6),,National N Diploma,Nated,Human Resources,,Business,371
18847,87,,,,,451,,National N-Diploma:Human Resources (includes National Certificates N4 – N6),,National N Diploma,Nated,Human Resources,,Business,372
18848,88,,,,,441,,National N-Diploma:Business Management (includes National Certificates N4 – N6),,National N Diploma,Nated,Business Management,,Business,371
18849,89,,,,,441,,National N-Diploma:Business Management (includes National Certificates N4 – N6),,National N Diploma,Nated,Business Management,,Business,367
18850,90,,,,,440,,National N-Diploma:Business Management (includes N4 – N6 Certificates),,National N Diploma,Nated,Business Management,,Business,623
18851,91,,,,,440,,National N-Diploma:Business Management (includes N4 – N6 Certificates),,National N Diploma,Nated,Business Management,,Business,620
18852,92,,,,,440,,National N-Diploma:Business Management (includes N4 – N6 Certificates),,National N Diploma,Nated,Business Management,,Business,619
18853,93,,,,,438,,National N-Diploma:Building & Civil Engineering (includes N4 – N6 Certificates),,National N Diploma,Nated,Building & Civil Engineering,,Engineering,625
18854,94,,,,,434,,National N Diploma:Tourism N4-N6,,National N Diploma,Nated,Tourism,,Tourism & Hospitality,779
18855,95,,,,,428,,National Introductory Certificate:Business Studies N4 (Introductory),,N4,Nated,Business Studies,,Business,18
18856,96,,,,,458,,National N-Diploma:Tourism Management (N4 - N6) - [Hermanus],,National N Diploma,Nated,Tourism Management,,Tourism & Hospitality,535
18857,97,,,,,449,,National N-Diploma:Human Resource Management (N4 - N6),,National N Diploma,Nated,Human Resource Management,,Business,535
18858,98,,,,,440,,National N-Diploma:Business Management (includes N4 – N6 Certificates),,National N Diploma,Nated,Business Management,,Business,535
18859,99,,,,,431,,National N Diploma:Financial Management (N4 - N6),,National N Diploma,Nated,Financial Management,,Business,780
18860,100,,,,,413,,National Diploma:Financial Management (N4 - N6),,N4-N6,Nated,Financial Management,,Business,534
18861,101,,,,,431,,National N Diploma:Financial Management (N4 - N6),,National N Diploma,Nated,Financial Management,,Business,778
18862,102,,,,,457,,National N-Diploma:Tourism Management (N4 - N6),,National N Diploma,Nated,Tourism Management,,Tourism & Hospitality,534
18863,103,,,,,455,,National N-Diploma:Marketing Management (N4 - N6),,National N Diploma,Nated,Marketing Management,,Business,534
18864,104,,,,,455,,National N-Diploma:Marketing Management (N4 - N6),,National N Diploma,Nated,Marketing Management,,Business,533
18865,105,,,,,3,,National N-Diploma:Management Assistant (N4 - N6),,National N Diploma,Nated,Management Assistant,,Business,534
18866,106,,,,,454,,National N-Diploma:Management Assistant (N4 - N6),,National N Diploma,Nated,Management Assistant,,Business,535
18867,107,,,,,454,,National N-Diploma:Management Assistant (N4 - N6),,National N Diploma,Nated,Management Assistant,,Business,531
18868,108,,,,,454,,National N-Diploma:Management Assistant (N4 - N6),,National N Diploma,Nated,Management Assistant,,Business,533
18869,109,,,,,454,,National N-Diploma:Management Assistant (N4 - N6),,National N Diploma,Nated,Management Assistant,,Business,532
18870,110,,,,,449,,National N-Diploma:Human Resource Management (N4 - N6),,National N Diploma,Nated,Human Resource Management,,Business,531
18871,111,,,,,449,,National N-Diploma:Human Resource Management (N4 - N6),,National N Diploma,Nated,Human Resource Management,,Business,533
18872,112,,,,,449,,National N-Diploma:Human Resource Management (N4 - N6),,National N Diploma,Nated,Human Resource Management,,Business,532
18873,113,,,,,448,,National N-Diploma:Hospitality and Catering Services (N4 - N6),,National N Diploma,Nated,Hospitality and Catering Services,,Tourism & Hospitality,534
18874,114,,,,,448,,National N-Diploma:Hospitality and Catering Services (N4 - N6),,National N Diploma,Nated,Hospitality and Catering Services,,Tourism & Hospitality,533
18875,115,,,,,447,,National N-Diploma:Financial Management (N4 - N6),,National N Diploma,Nated,Financial Management,,Business,533
18876,116,,,,,446,,National N-Diploma:Farming Management (N4 - N6),,National N Diploma,Nated,Farming Management,,Agriculture,532
18877,117,,,,,444,,National N-Diploma:Educare (N4 - N6),,National N Diploma,Nated,Educare,,Education,534
18878,118,,,,,444,,National N-Diploma:Educare (N4 - N6),,National N Diploma,Nated,Educare,,Education,533
18879,119,,,,,442,,National N-Diploma:Business Management (N4 - N6),,National N Diploma,Nated,Business Management,,Business,535
18880,120,,,,,442,,National N-Diploma:Business Management (N4 - N6),,National N Diploma,Nated,Business Management,,Business,531
18881,121,,,,,445,,National N-Diploma:Electrical Engineering (includes N4 – N6 Certificates),,National N Diploma,Nated,Electrical Engineering,,Engineering,621
18882,122,,,,,385,,National Certificate:Educare N4 – N6,,N4-N6,Nated (National Certificate),Educare,,Education,624
18883,123,,,,,427,,National Diploma:Tourism N4 - N6,,N4-N6,Nated,Tourism,,Tourism & Hospitality,16
18884,124,,,,,423,,National Diploma:Public Management N4 - N6,,N4-N6,Nated,Public Management,,Business,16
18885,125,,,,,421,,National Diploma:Marketing Management N4 - N6,,N4-N6,Nated,Marketing Management,,Business,16
18886,126,,,,,420,,National Diploma:Management Assistant N4 - N6,,N4-N6,Nated,Management Assistant,,Business,16
18887,127,,,,,419,,National Diploma:Legal Secretary N4 - N6,,N4-N6,Nated,Legal Secretary,,Business,16
18888,128,,,,,418,,National Diploma:Human Resource Management N4 - N6,,N4-N6,Nated,Human Resource Management,,Business,16
18889,129,,,,,415,,National Diploma:Hospitality and Catering Services N4 - N6,,N4-N6,Nated,Hospitality and Catering Services,,Tourism & Hospitality,16
18890,130,,,,,414,,National Diploma:Financial Management N4 - N6,,N4-N6,Nated,Financial Management,,Business,16
18891,131,,,,,412,,"National Diploma:Engineering Studies, Mechanical N4 - N6",,N4-N6,Nated,"Engineering Studies, Mechanical",,Engineering,23
18892,132,,,,,411,,"National Diploma:Engineering Studies, Electrical (Light Current) Electronics N4 - N6",,N4-N6,Nated,"Engineering Studies, Mechanical",,Engineering,23
18893,133,,,,,410,,"National Diploma:Engineering Studies, Electrical (Heavy Current) N4 - N6",,N4-N6,Nated,"Engineering Studies, Mechanical",,Engineering,23
18894,134,,,,,409,,"National Diploma:Engineering Studies, Building & Civil Construction N4 - N6",,N4-N6,Nated,"Engineering Studies, Mechanical",,Engineering,17
18895,135,,,,,408,,National Diploma:Educare N4 - N6,,N4-N6,Nated,Educare,,Education,910
18896,136,,,,,407,,National Diploma:Clothing Production N4 - N6,,N4-N6,Nated,Clothing Production,,Art & Design,20
18897,137,,,,,406,,National Diploma:Business Management N4 - N6,,N4-N6,Nated,Business Management,,Business,16
18898,138,,,,,433,,National N Diploma:Management Assistant N4 - N6,,National N Diploma,Nated,Management Assistant,,Business,775
18899,139,,,,,433,,National N Diploma:Management Assistant N4 - N6,,National N Diploma,Nated,Management Assistant,,Business,778
18900,140,,,,,432,,National N Diploma:Hospitality and Catering Services N4 - N6,,National N Diploma,Nated,Hospitality and Catering Services,,Tourism & Hospitality,779
18901,141,,,,,430,,National N Diploma:Educare N4 - N6,,National N Diploma,Nated,Educare,,Education,778
18902,142,,,,,430,,National N Diploma:Educare N4 - N6,,National N Diploma,Nated,Educare,,Education,780
18903,143,,,,,430,,National N Diploma:Educare N4 - N6,,National N Diploma,Nated,Educare,,Education,779
18904,144,,,,,429,,National N Diploma:Business Management N4 - N6,,National N Diploma,Nated,Business Management,,Business,775
18905,145,,,,,5,,(Enquire from campus whether it is being offered),,,Clarify,(Enquire from campus whether it is being offered),,,260
