Qualifications_ID,QualCode,QualName,Credits,NQF level,Qualification Type,Descriptor,Specialisation,Sub_Specialisation,Field,ID,ETQAs_ID
4362,9012,U/S Investigate life related problems using data and probabilities,5,NQF 3,Unit Standard,,,,,3656,9
4363,9012,U/S: Investigate life and work related problems using data and probabilities,,,Unit standard,,,,,3657,19
4364,9012,U/S: Investigate life related problems using data and probabilities,5,NQF 3,Unit standard,,,,,3658,9
4365,9012,U/S: Investigate like and work related problems using data and probabilities,5,NQF 3,Unit standard,,,,,3659,20
4366,9013,"U/S Describe, apply, analyse and calculate shape and motion in 2-and 3-dimensional space in different contexts",4,NQF 3,Unit Standard,2-and 3-dimensional space,2-and 3-dimensional space: different contexts,,,3660,9
4367,9013,"U/S: Describe, apply, analyse and calculate shape and motion in 2- and 3-dimensional space in different contexts",4,NQF 3,Unit standard,,,,,3661,20
4368,9013,"U/S: Describe, apply, analyse and calculate shape and motion in 2-and 3-dimensional space in different contexts",,,Unit standard,,,,,3662,19
4369,9013,"U/S: Describe, apply, analyse and calculate shape and motion in 2-and 3-dimensional space in different contexts",4,NQF 3,Unit standard,,,,,3663,9
437,,"National N-Diploma:Art & Design (includes National Certificate In Art & Design Introduction (N4 – N6) – Graphic Design, Graphic Processes or Photography",,National N Diploma,Nated,Art & Design (includes National Certificate,,,Art & Design,3664,16
4370,9014,"U/S: Use mathematics to investigate and monitor the financial aspects of personal, business and national issues",,,Unit standard,,,,,3665,19
4371,9014,"U/S: Use mathematics to investigate and monitor the financial aspects of personal, business and national issues",6,NQF 1,Unit standard,,,,,3666,9
4372,9015,U/S: Apply knowledge of statistics and probability to critically interrogate and effectively communicate findings on life related problems,,,Unit standard,,,,,3667,19
4373,9015,U/S: Apply knowledge of statistics and probability to critically interrogate and effectively communicate findings on life related problems,,NQF 4,Unit standard,,,,,3668,25
4374,9015,U/S: Apply knowledge of statistics and probability to critically interrogate and effectively communicate findings on life related problems,6,NQF 4,Unit standard,,,,,3669,9
4374,9015,U/S: Apply knowledge of statistics and probability to critically interrogate and effectively communicate findings on life related problems,6,NQF 4,Unit standard,,,,,3670,20
4375,9016,U/S: Record raw data,,,Unit standard,,,,,3671,19
4377,9016,U/S: Represent analyse and calculate shape and motion in 2-and 3-dimensional space in different contexts,,,Unit standard,,,,,3672,19
4378,9016,U/S: Represent analyse and calculate shape and motion in 2-and 3-dimensional space in different contexts,,NQF 4,Unit standard,,,,,3673,25
4379,9016,U/S: Represent analyse and calculate shape and motion in 2-and-3 dimensional space in different contexts,4,NQF 4,Unit standard,,,,,3674,9
4379,9016,U/S: Represent analyse and calculate shape and motion in 2-and-3 dimensional space in different contexts,4,NQF 4,Unit standard,,,,,3675,20
438,,National N-Diploma:Building & Civil Engineering (includes N4 – N6 Certificates),,National N Diploma,Nated,Building & Civil Engineering,,,Engineering,3676,16
4380,9042,U/S: Demonstrate an understanding of food or beverage safety practices and procedures in a food or beverage manufacturing environment,,,Unit standard,,,,,3677,3
4381,9044,U/S: Monitor and control quality  assurance practices in a food or beverage manufacturing environment,,,Unit standard,,,,,3678,3
4382,9046,U/S: Determine the quality of food products using sensory evaluation,,,Unit standard,,,,,3679,3
4383,9047,U/S: Receive food raw materials,,,Unit standard,,,,,3680,3
4384,9051,U/S: Mince fish or meat using automated mincing equipment,,,Unit standard,,,,,3681,3
4385,90514,Postgraduate Diploma: Aquaculture,120,NQF Level 08,Postgraduate Diploma,Aquaculture,,,,3682,15
4386,9052,U/S: Smoke fish or meat,,,Unit standard,,,,,3683,3
4387,9053,U/S: Salt and dry fish or meat,,,Unit standard,,,,,3684,3
4388,90534,Postgraduate Diploma: Forestry and Wood Science,120,NQF Level 08,Postgraduate Diploma,Forestry and Wood Science,,,,3685,15
4389,9054,U/S: Coat or dip a food product using automated equipment,,,Unit standard,,,,,3686,3
4390,90556,National Diploma: Biotechnology,360,Level TBA: Pre-2009 was L6,National Diploma,Biotechnology,,,,3687,15
4391,90558,Higher Diploma: Higher Education and Training,120,Level TBA: Pre-2009 was L7,Higher Diploma,Higher Education and Training,,,,3688,15
4392,9056,"U/S: Operate and control the aseptic forming, filling and sealing of containers for food products",,,Unit standard,,,,,3689,3
4393,90560,Bachelor of Technology: Human Resource Development,120,Level TBA: Pre-2009 was L7,Bachelor,Technology,Human Resource Development,,,3690,15
4394,90572,Postgraduate Diploma: Health Research Ethics,120,NQF Level 08,Postgraduate Diploma,Health Research Ethics,,,,3691,15
4395,9058,U/S: Maintain a food safety programme,,,Unit standard,,,,,3692,3
4396,9059,U/S: Outer-pack and palletise food or beverage containers manually,,,Unit standard,,,,,3693,3
4397,90616,Master of Philosophy: Citizenship Studies,245,NQF Level 09,Master,Philosophy,Citizenship Studies,,,3694,15
4398,90618,Master of Arts: Creative Writing,180,NQF Level 09,Master,Arts,Creative Writing,,,3695,15
4399,90619,Doctor of Philosophy: Population Studies,360,NQF Level 10,Doctor,Philosophy,Population Studies,,,3696,15
44,,Bachelor of Arts (General),,,Bachelor,Arts,General,,,3697,13
440,,National N-Diploma:Business Management (includes N4 – N6 Certificates),,National N Diploma,Nated,Business Management,,,Business,3698,16
4400,9062,U/S: Monitor the temperature of food products and their environment for quality control purposes,,,Unit standard,,,,,3699,3
4401,90620,Doctor of Philosophy: Child and Family Studies,360,NQF Level 10,Doctor,Philosophy,Child and Family Studies,,,3700,15
4402,9063,U/S: Clean and sanitise food manufacturing equipment and surfaces manually,,,Unit standard,,,,,3701,3
4403,90650,Doctor of Philosophy: Herbal Science,360,NQF Level 10,Doctor,Philosophy,Herbal Science,,,3702,15
4404,90651,Doctor of Philosophy: Information Systems,360,NQF Level 10,Doctor,Philosophy,Information Systems,,,3703,15
4405,90653,Postgraduate Diploma: Development Finance,120,NQF Level 08,Postgraduate Diploma,Development Finance,,,,3704,15
4406,90659,Master of Science: Infection Prevention and Contro,180,NQF Level 09,Master,Science,Infection Prevention and Contro,,,3705,15
4407,90662,Master of Law: Intellectual Property Law,180,NQF Level 09,Master,Law,Intellectual Property Law,,,3706,15
4408,90663,Postgraduate Diploma: Intellectual Property Law,120,NQF Level 08,Postgraduate Diploma,Intellectual Property Law,,,,3707,15
4409,90667,Postgraduate Diploma: Sport for Development,120,NQF Level 08,Postgraduate Diploma,Sport for Development,,,,3708,15
441,,National N-Diploma:Business Management (includes National Certificates N4 – N6),,National N Diploma,Nated,Business Management,,,Business,3709,16
4410,90670,Bachelor of Science Honours: Applied Plant Physiol,120,NQF Level 08,Bachelor (Honours),Science,Applied Plant Physiol,,,3710,15
4411,90671,Bachelor of Science Honours: Human Anatomy,120,NQF Level 08,Bachelor (Honours),Science,Human Anatomy,,,3711,15
4412,90678,Postgraduate Diploma: Higher Education in Teaching,120,NQF Level 08,Postgraduate Diploma,Higher Education,Teaching,,,3712,15
4413,90679,Postgraduate Diploma: Teaching and Learning in Hig,120,NQF Level 08,Postgraduate Diploma,Teaching and Learning,Hig,,,3713,15
4414,90715,Postgraduate Diploma: Information Systems in E-Ski,120,NQF Level 08,Postgraduate Diploma,Information Systems,E-Ski,,,3714,15
4415,90735,Postgraduate Diploma: Futures Studies,120,NQF Level 08,Postgraduate Diploma,Futures Studies,,,,3715,15
4416,9075,U/S: Package food products using automated electronic weigh head systems,,,Unit standard,,,,,3716,3
4417,9077,U/S: Operate raw material intake and storage plant and process,,,Unit standard,,,,,3717,3
4418,9079,U/S: Operate the beverage filtration plant and process.,,,Unit standard,,,,,3718,3
4419,90821,Master of Philosophy: Clinical Pharmacology,180,NQF Level 09,Master,Philosophy,Clinical Pharmacology,,,3719,15
442,,National N-Diploma:Business Management (N4 - N6),,National N Diploma,Nated,Business Management,,,Business,3720,16
4420,9083,U/S: Operate washing process on a food & beverage automated packing line,,,Unit standard,,,,,3721,3
4421,90850,Master of Philosophy: Development Policy and Pract,120,NQF Level 09,Master,Philosophy,Development Policy and Pract,,,3722,15
4422,9086,U/S: Operate unpacking process on a food and beverages automated packaging line,,,Unit standard,,,,,3723,3
4423,9087,U/S: Operate Shrink-wrapping Equipment on a Food And Beverage Automated Packaging line,,,Unit standard,,,,,3724,3
4424,9088,U/S: Operate packaged product pasteurising process on a food and beverages automated packaging line,,,Unit standard,,,,,3725,3
4425,90885,Postgraduate Diploma: Theology in Chaplaincy Studi,120,NQF Level 08,Postgraduate Diploma,Theology,Chaplaincy Studi,,,3726,15
4426,9089,U/S: Operate packing process on a food and beverages automated packaging line,,,Unit standard,,,,,3727,3
4427,9090,U/S: Operate a filling process on a food and beverages automated packaging line,,,Unit standard,,,,,3728,3
4428,9091,U/S: Operate labelling process on a food and beverage automated packaging line,,,Unit standard,,,,,3729,3
4429,90915,Master of Philosophy in Paediatric Rheumatology,180,NQF Level 09,Master,Philosophy,Paediatric Rheumatology,,,3730,15
4430,9092,U/S: Operate beverage blending and mixing plant process,,,Unit standard,,,,,3731,3
4431,90935,Doctor of Philosophy in Audiology,360,NQF Level 10,Doctor,Philosophy,Audiology,,,3732,15
4432,90936,Doctor of Philosophy in Speech-Language Therapy,360,NQF Level 10,Doctor,Philosophy,Speech-Language Therapy,,,3733,15
4433,9104,"U/S: Demonstrate knowledge of dairy terminology, equipment and systems",,,Unit standard,,,,,3734,3
4434,9105,U/S: Apply personal safety practices in a food or beverage manufacturing environment,,,Unit standard,,,,,3735,3
4435,9106,U/S: Measure the temperature of food or beverage products and evaluate the readings,,,Unit standard,,,,,3736,3
4436,9107,U/S: Take a representative food or beverage sample,,,Unit standard,,,,,3737,3
4437,9108,"U/S: Maintain personal hygiene, health and presentation in a food or beverage environment.",,,Unit standard,,,,,3738,3
4438,9111,U/S: Pack a food product under vacuum,,,Unit standard,,,,,3739,3
4439,91115,Postgraduate Diploma in Environmental Management,120,NQF Level 08,Postgraduate Diploma,Environmental Management,,,,3740,15
444,,National N-Diploma:Educare (N4 - N6),,National N Diploma,Nated,Educare,,,Education,3741,16
4440,9113,U/S: Demonstrate knowledge of heating and cooling media in a food or beverage manufacturing environment,,,Unit standard,,,,,3742,3
4441,9115,U/S: Evaluate the acceptability of raw milk on the farm for bulk milk collection,,,Unit standard,,,,,3743,3
4442,9116,U/S: Receive and store raw milk or cream in a silo at a milk reception facility,,,Unit standard,,,,,3744,3
4443,9122,U/S: Demonstrate knowledge of introductory principles of chemistry and physics,,,Unit standard,,,,,3745,3
4444,9123,U/S: Determine the volume of bulk milk by means of a weigh bridge.,,,Unit standard,,,,,3746,3
4445,9125,"U/S: Apply knowledge of the effect of micro-organisms on personal health, hygiene and food safety",,,Unit standard,,,,,3747,3
4446,9126,U/S: Demonstrate knowledge of the effect of micro-organisms on the quality of raw milk during raw milk handling,,,Unit standard,,,,,3748,3
4447,9131,U/S: Operate and control the filling and seaming of cans for food or beverage products,,,Unit standard,,,,,3749,3
4448,9136,U/S: Collate and shrink-wrap packaged products using automated wrapping.,,,Unit standard,,,,,3750,3
4449,9141,U/S: Evaluate the quality of milk in terms of its solid-non-fat content,,,Unit standard,,,,,3751,3
445,,National N-Diploma:Electrical Engineering (includes N4 – N6 Certificates),,National N Diploma,Nated,Electrical Engineering,,,Engineering,3752,16
4450,9158,U/S: Evaluate the quality of instant milk powder in terms of its dispersibility,,,Unit standard,,,,,3753,3
4451,91724,Master of Philosophy in Paediatric Gastroenterolog,180,NQF Level 09,Master,Philosophy,Paediatric Gastroenterolog,,,3754,15
4452,91747,Bachelor of Science in Diagnostic Ultrasound,520,NQF Level 08,Bachelor,Science,Diagnostic Ultrasound,,,3755,15
4453,91748,Bachelor of Science in Diagnostic Radiography,520,NQF Level 08,Bachelor,Science,Diagnostic Radiography,,,3756,15
4454,91749,Bachelor of Science in Nuclear Medicine Technology,520,NQF Level 08,Bachelor,Science,Nuclear Medicine Technology,,,3757,15
4455,91750,Bachelor of Science in Radiation Therapy,520,NQF Level 08,Bachelor,Science,Radiation Therapy,,,3758,15
4456,91758,Master of Philosophy in Trauma Surgery,180,NQF Level 09,Master,Philosophy,Trauma Surgery,,,3759,15
4457,91760,Master of Philosophy in Advanced Hepatology and Tr,180,NQF Level 09,Master,Philosophy,Advanced Hepatology and Tr,,,3760,15
4458,91800,Bachelor of Social Work,550,NQF Level 08,Bachelor,Social Work,,,,3761,15
4459,91918,Master of Philosophy in People Management,180,NQF Level 09,Master,Philosophy,People Management,,,3762,15
446,,National N-Diploma:Farming Management (N4 - N6),,National N Diploma,Nated,Farming Management,,,Agriculture,3763,16
4460,9193,U/S: Evaluate the compositional and sensory quality of frozen dairy ice cream or ice cream related products,,,Unit standard,,,,,3764,3
4462,9244,U/S: Plan and conduct meetings,4,NQF 4,Unit standard,,,,,3765,20
4463,9302,U/S: Access information in order to respond to client enquiries in a financial services enviroment,2,NQF 3,Unit standard,,,,,3766,9
4464,9302,U/S: Access information in order to respond to client enquiries in a financial services environment,2,NQF 3,Unit standard,,,,,3767,9
4465,9303,U/S: Communicate verbally with clients in a financial environment,3,NQF 3,Unit standard,,,,,3768,9
4466,9357,U/S: Develop and use keyboard skills to enter text,3,NQF 1,Unit standard,,,,,3769,9
4467,93590,Master of Philosophy in Gastroenterology and Hepat,180,NQF Level 09,Master,Philosophy,Gastroenterology and Hepat,,,3770,15
4468,93591,Master of Philosophy in Endocrinology,180,NQF Level 09,Master,Philosophy,Endocrinology,,,3771,15
4469,93592,Master of Philosophy in Haematology,180,NQF Level 09,Master,Philosophy,Haematology,,,3772,15
447,,National N-Diploma:Financial Management (N4 - N6),,National N Diploma,Nated,Financial Management,,,Business,3773,16
4470,93593,Master of Science in Sustainable Agriculture,180,NQF Level 09,Master,Science,Sustainable Agriculture,,,3774,15
4471,93599,Master of Philosophy in Health Systems and Service,180,NQF Level 09,Master,Philosophy,Health Systems and Service,,,3775,15
4472,93613,Master of Philosophy in Infectious Diseases,180,NQF Level 09,Master,Philosophy,Infectious Diseases,,,3776,15
4473,93618,Master of Philosophy in Pulmonology,180,NQF Level 09,Master,Philosophy,Pulmonology,,,3777,15
4474,93669,Master of Laws in Tax Law,180,NQF Level 09,Master,Laws,Tax Law,,,3778,15
4475,93670,Master of Laws in Shipping Law,180,NQF Level 09,Master,Laws,Shipping Law,,,3779,15
4476,93671,Master of Laws in Labour Law,180,NQF Level 09,Master,Laws,Labour Law,,,3780,15
4477,93688,Master of Laws in Intellectual Property Law,180,NQF Level 09,Master,Laws,Intellectual Property Law,,,3781,15
4478,93689,Master of Laws in International Trade Law,180,NQF Level 09,Master,Laws,International Trade Law,,,3782,15
4479,93690,Master of Laws in Commercial Law,180,NQF Level 09,Master,Laws,Commercial Law,,,3783,15
448,,National N-Diploma:Hospitality and Catering Services (N4 - N6),,National N Diploma,Nated,Hospitality and Catering Services,,,Tourism & Hospitality,3784,16
4480,93691,Higher Certificate in Disability Practice,120,NQF Level 05,Higher Certificate,Disability Practice,,,,3785,15
4481,93692,Master of Philosophy in Nephrology,180,NQF Level 09,Master,Philosophy,Nephrology,,,3786,15
4482,93693,Master of Science in Human Anatomy,180,NQF Level 09,Master,Science,Human Anatomy,,,3787,15
